t,count
1554825118,5
1554825128,15
1554825138,25
1554825148,35
1554825158,43
1554825168,53
1554825178,63
1554825188,73
1554825198,82
1554825208,91
1554825218,101
1554825228,111
1554825238,120
1554825248,130
1554825258,139
1554825268,149
1554825278,158
1554825288,168
1554825298,178
1554825308,187
1554825318,197
1554825328,207
1554825338,217
1554825348,227
1554825358,237
1554825368,247
1554825379,256
1554825388,266
1554825398,276
1554825409,286
1554825418,295
1554825428,305
1554825438,315
1554825448,325
1554825458,335
