t,count
1554825118,3
1554825128,8
1554825138,13
1554825148,18
1554825158,23
1554825168,30
1554825178,35
1554825188,41
1554825198,47
1554825208,53
1554825218,58
1554825228,67
1554825238,72
1554825248,78
1554825258,83
1554825268,88
1554825278,93
1554825288,98
1554825298,106
1554825308,111
1554825318,118
1554825328,123
1554825338,128
1554825348,134
1554825358,142
1554825368,149
1554825379,156
1554825388,162
1554825398,170
1554825409,177
1554825418,184
1554825428,192
1554825438,200
1554825448,206
1554825458,213
