t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825118,3,1.106025,0.000000,0.000000,0.000000,events/second
1554825128,13,1.024204,1.000000,1.000000,1.000000,events/second
1554825138,22,0.968402,0.984009,0.996694,0.998892,events/second
1554825148,42,1.284679,1.095844,1.019833,1.006648,events/second
1554825158,68,1.593500,1.266631,1.058578,1.019840,events/second
1554825168,106,2.011967,1.642116,1.145257,1.049464,events/second
1554825178,143,2.281632,1.942687,1.225733,1.077647,events/second
1554825188,179,2.462801,2.258522,1.316684,1.109938,events/second
1554825198,216,2.611813,2.435038,1.385038,1.135248,events/second
1554825208,255,2.750232,2.642028,1.464100,1.164680,events/second
1554825218,294,2.860400,2.849223,1.547182,1.196003,events/second
1554825228,335,2.969782,3.009897,1.624290,1.225878,events/second
1554825238,375,3.054920,3.191321,1.708677,1.258735,events/second
1554825248,411,3.095836,3.267495,1.773878,1.285701,events/second
1554825258,450,3.146723,3.333253,1.836997,1.312375,events/second
1554825268,487,3.189499,3.420898,1.904657,1.340970,events/second
1554825278,527,3.237774,3.509801,1.973351,1.370351,events/second
1554825288,566,3.274149,3.554352,2.033235,1.397198,events/second
1554825298,608,3.326174,3.622767,2.097714,1.425958,events/second
1554825308,648,3.362949,3.724817,2.169831,1.457706,events/second
1554825318,696,3.433896,3.876443,2.252862,1.493541,events/second
1554825328,743,3.493484,3.990079,2.329920,1.527879,events/second
1554825338,792,3.556727,4.114417,2.410898,1.564034,events/second
1554825348,836,3.592964,4.172972,2.479360,1.596472,events/second
1554825358,873,3.596210,4.143860,2.529103,1.623018,events/second
1554825368,912,3.608052,4.077637,2.567572,1.645977,events/second
1554825379,960,3.651330,4.113692,2.624450,1.675312,events/second
1554825388,998,3.655806,4.124385,2.675993,1.703197,events/second
1554825398,1037,3.668387,4.075864,2.712897,1.726372,events/second
1554825409,1074,3.668311,4.064218,2.755093,1.751495,events/second
1554825418,1111,3.669485,4.007664,2.786044,1.773022,events/second
1554825428,1151,3.680377,3.974506,2.819230,1.795413,events/second
1554825438,1190,3.687157,3.974584,2.857777,1.819754,events/second
1554825448,1229,3.693750,3.963773,2.891972,1.842743,events/second
1554825458,1268,3.699503,3.970613,2.928352,1.866586,events/second
