t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825118,12,4.424215,0.000000,0.000000,0.000000,events/second
1554825128,57,4.490799,5.047973,5.009917,5.003324,events/second
1554825138,91,4.005702,4.553186,4.904847,4.967947,events/second
1554825148,138,4.221122,4.610273,4.907475,4.968246,events/second
1554825158,172,4.030641,4.519790,4.880484,4.958594,events/second
1554825168,208,3.948031,4.388184,4.841537,4.944659,events/second
1554825178,259,4.132484,4.358015,4.820450,4.936425,events/second
1554825188,301,4.141373,4.338241,4.802924,4.929340,events/second
1554825198,363,4.389311,4.640046,4.852031,4.944489,events/second
1554825208,387,4.173894,4.496371,4.814290,4.930741,events/second
1554825218,394,3.833335,3.927632,4.682631,4.885092,events/second
1554825228,401,3.554882,3.431492,4.552038,4.838845,events/second
1554825238,410,3.340054,3.043501,4.432337,4.795325,events/second
1554825248,417,3.140610,2.683092,4.309949,4.750070,events/second
1554825258,425,2.971911,2.394003,4.194880,4.706424,events/second
1554825268,434,2.842393,2.165285,4.086888,4.664367,events/second
1554825278,442,2.715553,1.939698,3.975825,4.620559,events/second
1554825288,451,2.608911,1.779446,3.874960,4.579446,events/second
1554825298,459,2.511047,1.645074,3.777457,4.538792,events/second
1554825308,467,2.423611,1.515340,3.679844,4.497480,events/second
1554825318,475,2.343539,1.405522,3.585432,4.456624,events/second
1554825328,485,2.280406,1.343267,3.500671,4.418430,events/second
1554825338,495,2.222957,1.290569,3.418689,4.380658,events/second
1554825348,505,2.170394,1.231249,3.336144,4.342201,events/second
1554825358,514,2.117359,1.179757,3.256251,4.304163,events/second
1554825368,520,2.057225,1.104188,3.172365,4.264329,events/second
1554825379,528,2.008234,1.041498,3.091284,4.224941,events/second
1554825388,536,1.963441,1.003145,3.016112,4.187091,events/second
1554825398,544,1.924401,0.970680,2.943404,4.149659,events/second
1554825409,552,1.885391,0.959190,2.876386,4.113748,events/second
1554825418,560,1.849607,0.934752,2.808314,4.077133,events/second
1554825428,568,1.816209,0.898074,2.739168,4.039814,events/second
1554825438,576,1.784709,0.897730,2.678846,4.005117,events/second
1554825448,584,1.755209,0.882727,2.617250,3.969702,events/second
1554825458,593,1.730132,0.884739,2.560924,3.935779,events/second
