t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848969,1,1.572093,0.000000,0.000000,0.000000,events/second
1554848979,10,0.940351,1.000000,1.000000,1.000000,events/second
1554848989,19,0.919365,0.969296,0.993443,0.997790,events/second
1554848999,27,0.881756,0.943306,0.987101,0.995605,events/second
1554849009,36,0.886011,0.952010,0.987524,0.995653,events/second
1554849019,54,1.066345,1.067479,1.010909,1.003439,events/second
1554849029,73,1.204163,1.194647,1.040030,1.013343,events/second
1554849039,96,1.359445,1.351544,1.078167,1.026467,events/second
1554849049,121,1.500947,1.527214,1.124753,1.042746,events/second
1554849059,145,1.600000,1.678472,1.169921,1.058857,events/second
1554849069,181,1.798997,1.942758,1.243032,1.084726,events/second
1554849079,214,1.934615,2.165193,1.313691,1.110303,events/second
1554849089,249,2.064332,2.386741,1.388700,1.137819,events/second
1554849099,286,2.189677,2.574277,1.461250,1.165031,events/second
1554849109,323,2.296976,2.730465,1.531312,1.191931,events/second
1554849119,363,2.409991,2.910650,1.608994,1.221857,events/second
1554849129,405,2.521257,3.109867,1.693992,1.254770,events/second
1554849139,459,2.689738,3.461444,1.815489,1.300573,events/second
