t,count
1554841174,3
1554841184,8
1554841194,13
1554841204,19
1554841214,25
1554841224,30
1554841234,35
1554841244,41
1554841254,46
1554841264,53
1554841274,58
1554841284,64
1554841294,72
1554841304,77
1554841314,83
1554841324,89
1554841334,94
1554841344,103
1554841354,112
1554841364,121
1554841374,128
1554841384,134
1554841394,140
1554841404,148
1554841414,158
1554841424,168
1554841434,178
1554841444,188
1554841454,198
1554841464,208
1554841474,218
1554841484,228
1554841494,238
1554841504,248
1554841514,258
1554841524,268
1554841534,278
