t,count
1554841184,6
1554841194,11
1554841204,16
1554841214,21
1554841224,26
1554841234,31
1554841244,38
1554841254,43
1554841264,48
1554841274,56
1554841284,61
1554841294,67
1554841304,75
1554841314,80
1554841324,86
1554841334,91
1554841344,96
1554841354,102
1554841364,108
1554841374,115
1554841384,121
1554841394,127
1554841404,132
1554841414,137
1554841424,143
1554841434,153
1554841444,160
1554841454,166
1554841464,172
1554841474,180
1554841484,189
1554841494,195
1554841504,204
1554841514,211
1554841524,218
1554841534,225
