t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552245034,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245044,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245054,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245064,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245074,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245084,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245094,2,0.263689,0.240241,0.219130,0.022249,0.219130,0.263689,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245104,3,0.263689,0.224741,0.200139,0.026173,0.219130,0.263689,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245114,4,0.263689,0.194391,0.123692,0.051235,0.200139,0.219130,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245124,4,0.263689,0.194391,0.123692,0.051235,0.200139,0.219130,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245134,7,0.263689,0.157391,0.100031,0.051103,0.152397,0.200139,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245144,7,0.263689,0.157391,0.100031,0.051103,0.152397,0.200139,0.263689,0.263689,0.263689,0.263689,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
