t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552245034,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245044,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245054,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245064,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245074,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245084,538,0.841767,0.150600,0.071597,0.066899,0.132065,0.167322,0.275457,0.319516,0.394505,0.841767,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245094,1036,8.825347,0.143897,0.048981,0.280160,0.119856,0.144937,0.239708,0.290677,0.363097,0.987257,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245104,1574,8.825347,0.152991,0.072179,0.348629,0.120194,0.139820,0.212743,0.265570,0.364647,4.026827,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245114,2104,8.825347,0.150106,0.069558,0.322406,0.121353,0.141655,0.195894,0.258889,0.363097,4.026827,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245124,2611,8.825347,0.147028,0.072595,0.311138,0.120220,0.140451,0.181174,0.243759,0.363097,4.026827,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245134,3120,3.422859,0.132591,0.065747,0.157608,0.116611,0.138571,0.178530,0.222131,0.262796,3.234663,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245144,3611,3.422859,0.127637,0.060382,0.149021,0.114150,0.135561,0.175943,0.203899,0.255284,3.234663,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
