t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553096978,13,1.513779,1.400000,1.400000,1.400000,events/second
1553096988,30,1.614054,1.446695,1.409862,1.403318,events/second
1553096998,45,1.574767,1.471509,1.416151,1.405497,events/second
1553097008,57,1.477428,1.456695,1.415457,1.405418,events/second
1553097018,74,1.523377,1.453106,1.415169,1.405383,events/second
1553097028,89,1.519219,1.462223,1.418032,1.406438,events/second
1553097038,94,1.370738,1.372715,1.400912,1.400826,events/second
1553097048,109,1.387137,1.315496,1.387769,1.396397,events/second
1553097058,120,1.354777,1.327190,1.388115,1.396431,events/second
1553097068,136,1.379687,1.356916,1.391920,1.397591,events/second
1553097078,149,1.372227,1.347539,1.388879,1.396509,events/second
1553097088,163,1.374525,1.338323,1.385883,1.395434,events/second
