t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553045406,15,1.617554,1.400000,1.400000,1.400000,events/second
1553045416,25,1.298980,1.381452,1.396585,1.398880,events/second
1553045426,38,1.299730,1.369587,1.393446,1.397790,events/second
1553045436,53,1.350836,1.372977,1.393606,1.397808,events/second
1553045446,67,1.360069,1.393117,1.397121,1.398941,events/second
1553045456,79,1.333795,1.363470,1.390659,1.396742,events/second
1553045466,89,1.285525,1.339653,1.384463,1.394575,events/second
1553045476,105,1.324666,1.302222,1.375110,1.391317,events/second
1553045486,120,1.344744,1.346658,1.382428,1.393616,events/second
1553045496,133,1.340314,1.385551,1.389561,1.395897,events/second
1553045506,146,1.336591,1.327640,1.376844,1.391529,events/second
1553045516,160,1.341687,1.336192,1.377494,1.391610,events/second
1553045526,171,1.323268,1.344709,1.378177,1.391696,events/second
1553045536,178,1.278474,1.290511,1.365725,1.387362,events/second
1553046178,14,1.476658,1.400000,1.400000,1.400000,events/second
1553046188,27,1.386774,1.398721,1.399945,1.399994,events/second
1553046198,39,1.322595,1.384205,1.396696,1.398892,events/second
1553046208,53,1.340789,1.386630,1.396804,1.398904,events/second
1553046218,67,1.354855,1.407231,1.400324,1.400037,events/second
1553046228,78,1.310877,1.330001,1.383949,1.394515,events/second
1553046238,87,1.252598,1.294052,1.374613,1.391257,events/second
1553046248,100,1.258570,1.248910,1.362331,1.386934,events/second
1553046258,113,1.262683,1.270826,1.363512,1.387072,events/second
1553046268,123,1.236349,1.259953,1.358151,1.385005,events/second
1553046278,137,1.251787,1.234758,1.349661,1.381853,events/second
1553046288,152,1.272583,1.290829,1.357868,1.384263,events/second
1553046298,163,1.258446,1.275607,1.352638,1.382221,events/second
1553046308,175,1.254960,1.249287,1.344382,1.379106,events/second
