t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760249,6,2.330011,0.000000,0.000000,0.000000,events/second
1552760259,30,2.388367,2.552027,2.590083,2.596676,events/second
1552760269,55,2.434297,2.542122,2.587048,2.595598,events/second
1552760279,86,2.641866,2.597702,2.597335,2.598965,events/second
1552760289,108,2.538773,2.567351,2.590865,2.596767,events/second
1552760299,139,2.644189,2.636328,2.604388,2.601234,events/second
1552760309,168,2.686575,2.677446,2.614106,2.604539,events/second
1552760319,194,2.674790,2.725685,2.626703,2.608902,events/second
1552760329,226,2.738089,2.724938,2.629242,2.609924,events/second
1552760339,261,2.820805,2.859276,2.661068,2.620864,events/second
1552760349,296,2.887046,2.910305,2.678681,2.627257,events/second
1552760359,338,3.003664,3.075036,2.721890,2.642413,events/second
1552760369,354,2.889155,2.966291,2.711119,2.639710,events/second
1552760379,375,2.829574,2.817948,2.687805,2.632642,events/second
1552760389,413,2.897571,2.892591,2.707903,2.640019,events/second
1552760399,451,2.956888,3.013347,2.740291,2.651716,events/second
1552760409,485,2.984213,3.115564,2.771617,2.663284,events/second
1552760419,520,3.014126,3.173943,2.795469,2.672526,events/second
1552760429,554,3.035190,3.224638,2.818594,2.681672,events/second
1552760439,590,3.064524,3.252838,2.837709,2.689616,events/second
1552760449,624,3.081002,3.291421,2.859449,2.698573,events/second
1552760459,663,3.119505,3.338793,2.883727,2.708533,events/second
1552760469,696,3.127779,3.376336,2.907100,2.718372,events/second
1552760479,727,3.126260,3.347987,2.916648,2.723687,events/second
1552760489,754,3.108795,3.279852,2.916129,2.725638,events/second
