t,count
1552758607,9
1552758617,18
1552758627,28
1552758637,37
1552758647,46
1552758657,55
1552758667,65
1552758677,75
1552758687,85
1552758697,95
1552758707,105
1552758717,115
1552758727,125
1552758737,135
1552758747,144
1552758757,154
1552758767,164
1552758777,174
1552758787,184
1552758797,194
1552758807,204
1552758817,214
1552758827,224
1552758837,234
1552758847,244
1552758857,254
1552758867,263
1552758877,273
1552758887,283
1552758897,293
1552758907,303
1552758917,313
1552758949,313
1552758949,313
1552758949,313
