t,count
1552758607,8
1552758617,17
1552758627,26
1552758637,35
1552758647,45
1552758657,54
1552758667,64
1552758677,74
1552758687,84
1552758697,94
1552758707,104
1552758717,113
1552758727,123
1552758737,133
1552758747,143
1552758757,153
1552758767,163
1552758777,173
1552758787,183
1552758797,193
1552758807,203
1552758817,212
1552758827,221
1552758837,231
1552758847,241
1552758857,251
1552758867,261
1552758877,271
1552758887,280
1552758897,290
1552758907,300
1552758917,310
1552758949,310
1552758949,310
1552758949,310
