t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760249,2,0.775962,0.000000,0.000000,0.000000,events/second
1552760259,10,0.795966,0.800000,0.800000,0.800000,events/second
1552760269,31,1.371920,0.954797,0.832839,0.811056,events/second
1552760279,52,1.597288,1.116533,0.871157,0.824199,events/second
1552760289,76,1.786441,1.316126,0.921388,0.841624,events/second
1552760299,103,1.959267,1.530494,0.979780,0.862167,events/second
1552760309,132,2.110794,1.693404,1.032842,0.881363,events/second
1552760319,158,2.178360,1.863287,1.090777,0.902563,events/second
1552760329,184,2.229171,1.975107,1.140200,0.921313,events/second
1552760339,212,2.291165,2.087031,1.191364,0.940970,events/second
1552760349,242,2.360296,2.225910,1.250603,0.963716,events/second
1552760359,269,2.390435,2.328755,1.304650,0.985108,events/second
1552760369,298,2.432062,2.385109,1.350367,1.004054,events/second
1552760379,327,2.467343,2.466072,1.401252,1.025012,events/second
1552760389,361,2.532697,2.625438,1.470085,1.052363,events/second
1552760399,394,2.583135,2.684219,1.520296,1.073890,events/second
1552760409,428,2.633449,2.824808,1.588477,1.101802,events/second
1552760419,462,2.677895,2.915668,1.647975,1.127209,events/second
1552760429,495,2.711909,2.991300,1.705468,1.152328,events/second
1552760439,530,2.752840,3.008627,1.751213,1.173852,events/second
1552760449,567,2.799529,3.096856,1.811714,1.200648,events/second
1552760459,599,2.818343,3.158107,1.867036,1.226052,events/second
1552760469,631,2.835640,3.164538,1.910735,1.247863,events/second
1552760479,667,2.868215,3.248659,1.969476,1.274968,events/second
1552760489,701,2.890244,3.273171,2.016429,1.298455,events/second
