t,value
1552760249,0.0
1552760259,0.006666666666666667
1552760269,0.003472222222222222
1552760279,0.0023584905660377358
1552760289,0.0018281535648994515
1552760299,0.0017683465959328027
1552760309,0.0017528483786152498
1552760319,0.001736111111111111
1552760329,0.0015910898965791568
1552760339,0.0015186028853454822
1552760349,0.0014074595355383533
1552760359,0.001394700139470014
1552760369,0.0013192612137203166
1552760379,0.00128783000643915
1552760389,0.0012507817385866166
1552760399,0.0012353304508956147
1552760409,0.001218769043266301
1552760419,0.0012026458208057728
1552760429,0.0011661807580174927
1552760439,0.0011441647597254005
1552760449,0.0010946907498631637
1552760459,0.0010666666666666667
1552760469,0.0010559662090813093
1552760479,0.0010460251046025104
1552760489,9.995002498750624E-4
