t,count
1552758617,8
1552758627,16
1552758637,26
1552758647,36
1552758657,46
1552758667,56
1552758677,65
1552758687,75
1552758697,85
1552758707,95
1552758717,105
1552758727,115
1552758737,125
1552758747,135
1552758757,145
1552758767,155
1552758777,165
1552758787,175
1552758797,185
1552758807,195
1552758817,205
1552758827,215
1552758837,225
1552758847,235
1552758857,245
1552758867,255
1552758877,265
1552758887,275
1552758897,285
1552758907,295
1552758917,305
1552758949,306
1552758949,306
1552758949,306
