t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552245034,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245044,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245054,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245064,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245074,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245084,497,0.405269,0.153611,0.071251,0.058624,0.135456,0.182134,0.268276,0.320689,0.347446,0.405269,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245094,1028,0.415897,0.132397,0.061863,0.051278,0.116302,0.147902,0.240460,0.295960,0.325203,0.405269,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245104,1535,2.352584,0.131835,0.060165,0.128579,0.114078,0.137632,0.213709,0.258655,0.315196,2.352584,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245114,2073,0.367461,0.120973,0.060165,0.035165,0.113511,0.135079,0.182982,0.218881,0.258655,0.333059,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245124,2581,0.367461,0.116877,0.058911,0.032991,0.110975,0.129525,0.172614,0.212207,0.249287,0.333059,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245134,3128,2.122420,0.119588,0.058911,0.104875,0.110013,0.127317,0.164488,0.206275,0.255569,2.122420,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245144,3557,2.707436,0.125271,0.058911,0.136852,0.112174,0.131309,0.170003,0.210714,0.255569,2.707436,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
