t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552609708,15,1.545445,1.600000,1.600000,1.600000,events/second
1552609718,29,1.470214,1.553305,1.590138,1.596682,events/second
1552609728,40,1.347100,1.496509,1.577238,1.592287,events/second
1552609738,55,1.385510,1.513676,1.578039,1.592378,events/second
1552609748,67,1.348135,1.481512,1.568951,1.589150,events/second
1552609758,81,1.356786,1.439573,1.556910,1.584857,events/second
1552609768,94,1.348782,1.417507,1.548460,1.581706,events/second
1552609778,109,1.367242,1.446801,1.550204,1.581914,events/second
1552609788,122,1.360041,1.440895,1.545335,1.579910,events/second
1552609798,135,1.353808,1.421183,1.537374,1.576827,events/second
1552609808,150,1.367360,1.404497,1.529674,1.573777,events/second
1552609818,163,1.361840,1.387816,1.522117,1.570749,events/second
1552609828,178,1.372522,1.421668,1.524725,1.571078,events/second
1552609838,195,1.395727,1.419620,1.520690,1.569194,events/second
1552609848,210,1.402914,1.478016,1.529847,1.571744,events/second
1552609858,223,1.396479,1.451326,1.522339,1.568745,events/second
1552609868,236,1.390799,1.412743,1.511772,1.564670,events/second
1552609878,247,1.374598,1.394796,1.504802,1.561743,events/second
1552609888,264,1.391729,1.398152,1.501475,1.559968,events/second
1552609898,279,1.397194,1.413148,1.501399,1.559302,events/second
1552609908,292,1.392563,1.441833,1.504632,1.559752,events/second
1552609918,304,1.383800,1.405986,1.494700,1.555783,events/second
1552609928,317,1.380133,1.391633,1.488399,1.552966,events/second
