t,count
1554649861,5
1554649871,13
1554649881,23
1554649891,32
1554649901,42
1554649911,52
1554649921,62
1554649931,72
1554649941,81
1554649951,91
1554649961,101
1554649971,111
1554649981,120
1554649991,129
1554650001,139
1554650011,148
1554650021,158
1554650031,167
1554650041,177
1554650051,186
1554650061,195
1554650071,204
1554650081,214
1554650091,222
1554650101,232
1554650111,242
1554650121,252
1554650131,262
1554650141,272
1554650151,281
1554650161,291
1554650171,301
1554650181,311
1554650191,321
1554650201,331
1554650211,341
1554650221,351
