t,count
1553046790,213
1553046800,495
1553046810,773
1553046820,1050
1553046830,1332
1553046840,1614
1553046850,1898
1553046860,2183
1553046870,2463
1553046880,2746
1553046890,3026
1553046900,3311
1553046910,3594
1553046920,3878
1553047065,248
1553047075,529
1553047085,807
1553047095,1078
1553047105,1351
1553047115,1617
1553047125,1871
1553047135,2150
1553047145,2424
1553047155,2699
1553047165,2970
1553047175,3247
1553047185,3523
1553047195,3773
1553047205,4056
1553047215,4332
1553047225,4609
1553047235,4874
1553047245,5041
1553047385,217
1553047395,452
1553047405,657
1553047415,870
1553047425,1074
1553047435,1283
1553047445,1483
1553047455,1695
