t,count
1553046790,11
1553046800,23
1553046810,35
1553046820,47
1553046830,61
1553046840,74
1553046850,85
1553046860,99
1553046870,112
1553046880,123
1553046890,137
1553046900,151
1553046910,164
1553046920,177
1553047065,13
1553047075,24
1553047085,38
1553047095,49
1553047105,63
1553047115,75
1553047125,87
1553047135,100
1553047145,111
1553047155,125
1553047165,140
1553047175,153
1553047185,165
1553047195,177
1553047205,193
1553047215,205
1553047225,221
1553047235,236
1553047245,247
1553047385,11
1553047395,24
1553047405,37
1553047415,50
1553047425,63
1553047435,75
1553047445,85
1553047455,102
