t,count
1554649861,5
1554649871,14
1554649881,21
1554649891,31
1554649901,40
1554649911,50
1554649921,59
1554649931,69
1554649941,79
1554649951,89
1554649961,99
1554649971,107
1554649981,117
1554649991,127
1554650001,137
1554650011,146
1554650021,156
1554650031,165
1554650041,174
1554650051,184
1554650061,194
1554650071,203
1554650081,211
1554650091,221
1554650101,231
1554650111,241
1554650121,251
1554650131,260
1554650141,270
1554650151,280
1554650161,289
1554650171,299
1554650181,309
1554650191,319
1554650201,329
1554650211,339
1554650221,349
