t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554677352,18,1.840397,1.800000,1.800000,1.800000,events/second
1554677362,32,1.618338,1.752027,1.790083,1.796676,events/second
1554677372,46,1.544756,1.696706,1.777240,1.792287,events/second
1554677382,58,1.458400,1.665868,1.768123,1.789054,events/second
1554677392,74,1.486764,1.659592,1.762776,1.786983,events/second
1554677402,87,1.455437,1.574324,1.741075,1.779396,events/second
1554677412,98,1.404579,1.531571,1.726587,1.774095,events/second
1554677422,113,1.416570,1.464677,1.706018,1.766644,events/second
1554677432,123,1.370097,1.452191,1.695876,1.762580,events/second
1554677442,136,1.363086,1.414754,1.679674,1.756370,events/second
1554677452,151,1.375371,1.397776,1.667254,1.751330,events/second
1554677462,166,1.385972,1.428821,1.665049,1.749658,events/second
1554677472,177,1.363938,1.392414,1.649748,1.743579,events/second
1554677482,185,1.323608,1.330893,1.628393,1.735356,events/second
1554677492,202,1.348745,1.328068,1.617709,1.730555,events/second
1554677502,212,1.326912,1.289859,1.600599,1.723572,events/second
1554677512,229,1.348915,1.337471,1.600580,1.722207,events/second
1554677522,241,1.340612,1.361783,1.597255,1.719748,events/second
1554677532,254,1.338474,1.338225,1.584286,1.714012,events/second
1554677542,264,1.321529,1.332996,1.574993,1.709440,events/second
1554677552,275,1.310972,1.284432,1.556252,1.701613,events/second
1554677562,287,1.305917,1.258036,1.541376,1.694975,events/second
1554677572,303,1.318727,1.250405,1.530239,1.689512,events/second
1554677582,314,1.309584,1.270814,1.525860,1.686300,events/second
1554677592,325,1.301203,1.258664,1.515123,1.680921,events/second
1554677602,337,1.297310,1.218954,1.498235,1.673397,events/second
1554677612,347,1.286288,1.214766,1.488403,1.668160,events/second
1554677622,355,1.268911,1.165804,1.469086,1.659669,events/second
1554677632,372,1.283786,1.189602,1.463679,1.655710,events/second
1554677642,386,1.287664,1.251327,1.468093,1.655088,events/second
1554677652,395,1.275150,1.211465,1.452693,1.647844,events/second
1554677662,411,1.285285,1.226975,1.447769,1.644009,events/second
1554677672,419,1.270589,1.204285,1.436231,1.637983,events/second
1554677682,431,1.268516,1.220897,1.431847,1.634258,events/second
1554677692,441,1.260836,1.140291,1.407827,1.623931,events/second
1554677702,447,1.242470,1.114918,1.394293,1.617019,events/second
1554677712,458,1.238615,1.082563,1.378115,1.609099,events/second
1554677722,468,1.232333,1.053897,1.362413,1.601261,events/second
