t,value
1554677282,0.0
1554677292,0.0
1554677302,0.0
1554677312,8.396305625524769E-4
1554677322,0.0013413816230717639
1554677332,0.0011166945840312675
1554677342,0.0011956001912960307
1554677352,0.002299811833577253
1554677362,0.002600780234070221
1554677372,0.002674243690456293
1554677382,0.0024305028102688743
1554677392,0.0023666991507726577
1554677402,0.0023127328793524347
1554677412,0.0021472026720744364
1554677422,0.00211510631192252
1554677432,0.001982677658353334
1554677442,0.0020622606304625357
1554677452,0.0025969207939157855
1554677462,0.0025476587894228235
1554677472,0.00250354669114579
1554677482,0.0023841691170627035
1554677492,0.00235151331259956
1554677502,0.0029021258071537403
1554677512,0.0030591670722380586
1554677522,0.003337115397450444
1554677532,0.00333696977475454
1554677542,0.003336834950256442
1554677552,0.0032771256628731454
1554677562,0.003279065753897486
1554677572,0.0033920925318356226
1554677582,0.0033901953398267235
1554677592,0.0033362873377469635
1554677602,0.0035383915482990447
1554677612,0.003630476377373301
1554677622,0.003621979697850641
1554677632,0.003984617523050549
1554677642,0.0040120813235360415
1554677652,0.004038098582276259
1554677662,0.003977248428345379
1554677672,0.0038777467372722346
1554677682,0.0038644591791075133
1554677692,0.003851804788944923
1554677702,0.0037621688709614863
1554677712,0.0036766099382177916
1554677722,0.0037060371344920877
