t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554677352,130,13.287332,17.800000,17.800000,17.800000,events/second
1554677362,293,14.815408,17.125780,17.650560,17.749325,events/second
1554677372,452,15.177286,17.144846,17.636117,17.743292,events/second
1554677382,640,16.091423,16.788057,17.540652,17.709754,events/second
1554677392,805,16.172577,17.095018,17.584479,17.722823,events/second
1554677402,998,16.694812,16.989599,17.545702,17.708212,events/second
1554677412,1203,17.241146,17.726804,17.685119,17.753419,events/second
1554677422,1337,16.760006,17.716936,17.685361,17.752801,events/second
1554677432,1518,16.908404,17.267837,17.585468,17.718105,events/second
1554677442,1667,16.707293,16.835260,17.486609,17.683541,events/second
1554677452,1806,16.449337,16.746056,17.447407,17.668219,events/second
1554677462,1945,16.238826,16.269472,17.321547,17.623298,events/second
1554677472,2135,16.451626,16.382252,17.308410,17.615382,events/second
1554677482,2327,16.648472,16.842326,17.374221,17.634055,events/second
1554677492,2433,16.244692,16.584454,17.305264,17.608157,events/second
1554677502,2608,16.323209,16.107720,17.175131,17.560686,events/second
1554677512,2708,15.951076,15.722109,17.060519,17.517950,events/second
1554677522,2821,15.692123,14.987580,16.858799,17.444852,events/second
1554677532,3002,15.819030,14.600568,16.713060,17.389157,events/second
1554677542,3170,15.868115,15.222243,16.780494,17.404636,events/second
1554677552,3344,15.941186,15.239304,16.734799,17.382436,events/second
1554677562,3512,15.980200,15.874859,16.824661,17.405746,events/second
1554677572,3641,15.846271,15.809000,16.780878,17.384648,events/second
1554677582,3825,15.952537,15.490336,16.677471,17.342927,events/second
1554677592,4010,16.054642,15.839167,16.716649,17.348982,events/second
1554677602,4188,16.121879,16.813114,16.896305,17.402571,events/second
1554677612,4398,16.302686,16.895522,16.907245,17.400443,events/second
1554677622,4575,16.352697,17.460392,17.028144,17.435779,events/second
1554677632,4732,16.330142,17.080119,16.961544,17.408852,events/second
1554677642,4905,16.362507,16.927735,16.933217,17.394381,events/second
1554677652,5072,16.373409,17.092347,16.968191,17.401072,events/second
1554677662,5249,16.414586,17.206099,16.995679,17.405505,events/second
1554677672,5426,16.453828,17.049088,16.969484,17.392172,events/second
1554677682,5576,16.411090,17.026209,16.969829,17.387765,events/second
1554677692,5766,16.485076,17.104050,16.984806,17.387999,events/second
1554677702,5983,16.630060,17.677190,17.107506,17.424696,events/second
1554677712,6170,16.686013,17.852768,17.165752,17.440940,events/second
1554677722,6328,16.662698,18.156818,17.252331,17.467031,events/second
