t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554824105,6,8.742644,0.000000,0.000000,0.000000,events/second
1554824115,70,6.561024,7.456080,7.570249,7.590028,events/second
1554824125,148,7.147648,7.532541,7.581414,7.593493,events/second
1554824135,265,8.640549,8.171682,7.716410,7.638865,events/second
1554824145,358,8.807063,8.334032,7.767862,7.657168,events/second
1554824155,423,8.348582,8.037123,7.723018,7.643276,events/second
1554824165,505,8.326377,7.961066,7.718603,7.642755,events/second
1554824175,588,8.323714,8.113521,7.757689,7.656687,events/second
1554824185,674,8.356647,8.215702,7.789100,7.668274,events/second
1554824195,744,8.206887,8.015636,7.760034,7.659794,events/second
1554824205,810,8.047755,7.797031,7.721949,7.648077,events/second
1554824215,878,7.934815,7.643969,7.691724,7.638706,events/second
1554824225,944,7.824680,7.494577,7.659020,7.628313,events/second
1554824235,1017,7.784508,7.448076,7.643917,7.623574,events/second
1554824245,1083,7.699532,7.330036,7.612835,7.613353,events/second
1554824255,1142,7.580484,7.107303,7.556545,7.594406,events/second
1554824265,1206,7.507309,6.985285,7.515433,7.580113,events/second
1554824275,1273,7.459646,6.935735,7.488454,7.570360,events/second
1554824285,1347,7.456450,7.024278,7.488914,7.569592,events/second
1554824295,1408,7.385383,6.865754,7.440047,7.552242,events/second
1554824305,1470,7.326224,6.766106,7.399503,7.537313,events/second
1554824315,1535,7.287236,6.724614,7.369986,7.525848,events/second
1554824325,1603,7.265090,6.752178,7.354606,7.518936,events/second
1554824335,1674,7.257922,6.772954,7.339620,7.512087,events/second
1554824345,1734,7.205524,6.678602,7.301986,7.497559,events/second
1554824355,1777,7.089715,6.340302,7.207339,7.463387,events/second
1554824365,1843,7.070040,6.344983,7.178057,7.450584,events/second
1554824375,1911,7.060338,6.458974,7.175416,7.446701,events/second
1554824385,1971,7.022821,6.393627,7.137100,7.430740,events/second
1554824395,2012,6.922598,6.047267,7.037778,7.393965,events/second
1554824405,2061,6.855085,5.879452,6.968048,7.366447,events/second
1554824415,2115,6.808250,5.809683,6.916806,7.344737,events/second
1554824425,2162,6.741910,5.641244,6.844212,7.315523,events/second
