t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553096978,107,12.588965,16.600000,16.600000,16.600000,events/second
1553096988,258,13.955292,16.125993,16.493206,16.563693,events/second
1553096998,400,14.037650,15.937142,16.440948,16.545307,events/second
1553097008,555,14.422633,15.516292,16.332047,16.507308,events/second
1553097018,714,14.722286,15.708251,16.347169,16.510517,events/second
1553097028,900,15.386549,16.014660,16.391548,16.523664,events/second
1553097038,1108,16.179005,16.582975,16.497498,16.557742,events/second
1553097048,1229,15.659451,16.614366,16.504711,16.559378,events/second
1553097058,1397,15.787748,16.331326,16.440764,16.536823,events/second
1553097068,1544,15.677796,15.949132,16.359708,16.508675,events/second
1553097078,1650,15.208723,15.480395,16.246258,16.468798,events/second
