t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553096978,5,0.588291,0.800000,0.800000,0.800000,events/second
1553096988,13,0.703188,0.785287,0.796749,0.798898,events/second
1553096998,22,0.772074,0.756842,0.790299,0.796700,events/second
1553097008,36,0.935520,0.840866,0.807036,0.802265,events/second
1553097018,56,1.154693,0.988111,0.839589,0.813289,events/second
1553097028,76,1.299308,1.158167,0.880883,0.827504,events/second
1553097038,93,1.357981,1.255421,0.910961,0.838243,events/second
1553097048,111,1.414315,1.324312,0.936856,0.847769,events/second
1553097058,129,1.457849,1.382626,0.961902,0.857188,events/second
1553097068,152,1.543407,1.508108,1.002492,0.872026,events/second
1553097078,171,1.576174,1.584901,1.035249,0.884496,events/second
