t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553045406,233,28.361955,29.000000,29.000000,29.000000,events/second
1553045416,516,28.344709,28.867587,28.970740,28.990083,events/second
1553045426,797,28.274196,28.733118,28.938861,28.979137,events/second
1553045436,1071,28.052075,28.571319,28.898110,28.964987,events/second
1553045446,1355,28.057901,28.502159,28.872081,28.955445,events/second
1553045456,1626,27.948234,28.363662,28.830377,28.940468,events/second
1553045466,1901,27.881454,28.230434,28.786735,28.924548,events/second
1553045476,2183,27.906429,28.181625,28.757746,28.913237,events/second
1553045486,2457,27.854557,28.108326,28.723097,28.899834,events/second
1553045496,2737,27.874372,28.050115,28.689747,28.886598,events/second
1553045506,3008,27.799179,28.075682,28.673800,28.879023,events/second
1553045516,3284,27.784994,27.858088,28.606196,28.853884,events/second
