t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848319,1,7.302887,0.000000,0.000000,0.000000,events/second
1554848329,9,0.892053,0.984009,0.996694,0.998892,events/second
1554848339,19,0.943726,0.986464,0.996803,0.998904,events/second
1554848349,40,1.329683,1.145896,1.029855,1.009984,events/second
1554848359,71,1.771430,1.462517,1.101056,1.034189,events/second
1554848369,102,2.032335,1.714540,1.166616,1.057019,events/second
1554848379,140,2.330203,2.034696,1.252949,1.087328,events/second
1554848389,181,2.583912,2.335128,1.342953,1.119505,events/second
1554848399,227,2.833155,2.698818,1.453038,1.159072,events/second
1554848409,280,3.107602,3.082795,1.575878,1.203722,events/second
1554848419,331,3.306431,3.409103,1.694745,1.247886,events/second
1554848429,386,3.505239,3.713464,1.816163,1.293759,events/second
1554848439,440,3.664461,3.972378,1.933655,1.339131,events/second
1554848449,492,3.782189,4.175553,2.043990,1.382894,events/second
1554848459,557,3.974874,4.501055,2.183491,1.437223,events/second
1554848469,620,4.131502,4.808569,2.325031,1.493168,events/second
1554848479,681,4.254291,5.010024,2.448925,1.544087,events/second
1554848489,746,4.383769,5.207419,2.575151,1.596635,events/second
1554848499,805,4.470301,5.347643,2.690846,1.646411,events/second
1554848509,864,4.545153,5.430522,2.795973,1.693402,events/second
1554848519,929,4.644062,5.594067,2.917378,1.746510,events/second
