t,count
1554825110,3
1554825120,9
1554825130,14
1554825140,20
1554825150,26
1554825160,31
1554825170,37
1554825180,42
1554825190,47
1554825200,54
1554825210,59
1554825220,65
1554825230,74
1554825240,79
1554825250,85
1554825260,90
1554825270,95
1554825280,100
1554825290,105
1554825300,113
1554825310,118
1554825320,125
1554825330,130
1554825340,135
1554825350,141
1554825360,148
1554825370,155
1554825380,161
1554825390,167
1554825400,174
1554825410,182
1554825420,189
1554825430,197
1554825440,206
1554825450,212
