t,count
1554825130,4
1554825140,10
1554825150,16
1554825160,22
1554825170,27
1554825180,33
1554825190,39
1554825200,44
1554825210,50
1554825220,56
1554825230,62
1554825240,67
1554825250,75
1554825260,81
1554825270,87
1554825280,92
1554825290,97
1554825300,102
1554825310,108
1554825320,115
1554825330,120
1554825340,127
1554825350,132
1554825360,137
1554825370,143
1554825380,150
1554825390,158
1554825400,165
1554825410,171
1554825420,178
1554825430,184
1554825440,193
1554825450,202
