t,count
1554825110,0
1554825120,19
1554825130,31
1554825140,33
1554825150,45
1554825160,45
1554825170,45
1554825180,45
1554825190,48
1554825200,62
1554825210,78
1554825220,78
1554825230,96
1554825240,144
1554825250,162
1554825260,173
1554825270,198
1554825280,219
1554825290,243
1554825300,263
1554825310,318
1554825320,342
1554825330,342
1554825340,342
1554825350,342
1554825360,342
1554825370,342
1554825380,342
1554825390,342
1554825400,342
1554825410,342
1554825420,342
1554825430,342
1554825440,342
1554825450,342
