t,count
1554825110,4
1554825120,9
1554825130,14
1554825140,20
1554825150,25
1554825160,30
1554825170,36
1554825180,42
1554825190,47
1554825200,54
1554825210,59
1554825220,64
1554825230,72
1554825240,77
1554825250,83
1554825260,88
1554825270,93
1554825280,99
1554825290,104
1554825300,111
1554825310,118
1554825320,125
1554825330,134
1554825340,143
1554825350,153
1554825360,163
1554825370,173
1554825380,183
1554825390,193
1554825400,203
1554825410,213
1554825420,223
1554825430,233
1554825440,243
1554825450,253
