t,count
1554848973,1
1554848983,8
1554848993,13
1554849003,21
1554849013,27
1554849023,32
1554849033,37
1554849043,43
1554849053,49
1554849063,54
1554849073,61
1554849083,67
1554849093,73
1554849103,81
1554849113,86
1554849123,92
1554849133,97
1554849143,102
