t,value
1552604193,0.0
1552604203,0.004310344827586207
1552604213,0.002680965147453083
1552604223,0.0018214936247723133
1552604233,0.004160887656033287
1552604243,0.004705882352941176
1552604253,0.004145077720207254
1552604263,0.004677268475210477
1552604273,0.0049504950495049506
1552604283,0.005251312828207052
1552604293,0.0047138047138047135
1552604303,0.004697592483852026
1552604313,0.0044943820224719105
1552604323,0.00443213296398892
1552604333,0.004248539564524694
1552604343,0.004108885464817668
1552604353,0.003695150115473441
1552604363,0.0035366931918656055
1552604373,0.004278990158322636
1552604383,0.004554865424430642
1552604393,0.004290171606864275
1552604403,0.004122938530734633
1552604413,0.004250797024442083
1552604423,0.004377104377104377
1552604433,0.004241435562805873
1552604443,0.004134860050890585
1552604453,0.004968944099378882
1552604463,0.004830917874396135
1552604473,0.005026611472501478
1552604483,0.004861309694023448
