t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553045406,11,1.512353,1.600000,1.600000,1.600000,events/second
1553045416,22,1.274572,1.523880,1.583635,1.594478,events/second
1553045426,34,1.247814,1.491428,1.574419,1.591234,events/second
1553045436,47,1.261901,1.445410,1.562089,1.586904,events/second
1553045446,63,1.331538,1.455709,1.560136,1.585953,events/second
1553045456,75,1.310214,1.431165,1.551580,1.582791,events/second
1553045466,85,1.264075,1.378407,1.536693,1.577447,events/second
1553045476,102,1.320289,1.364453,1.528852,1.574372,events/second
1553045486,112,1.282653,1.335370,1.517907,1.570217,events/second
1553045496,125,1.284824,1.361283,1.517347,1.569444,events/second
1553045506,145,1.350263,1.399209,1.520111,1.569788,events/second
1553045516,160,1.364323,1.443468,1.525927,1.571217,events/second
