t,count
1552758605,2
1552758615,12
1552758625,23
1552758635,86
1552758645,149
1552758655,169
1552758665,201
1552758675,263
1552758685,331
1552758695,390
1552758705,424
1552758715,434
1552758725,448
1552758735,469
1552758745,484
1552758755,499
1552758765,531
1552758775,590
1552758785,617
1552758795,627
1552758805,672
1552758815,711
1552758825,786
1552758835,817
1552758845,845
1552758855,855
1552758865,865
1552758875,875
1552758885,885
1552758895,961
1552758905,1034
1552758915,1048
1552758948,1052
1552758949,1052
1552758950,1052
