t,value
1552758605,NaN
1552758615,NaN
1552758625,0.2916666666666667
1552758635,0.2413793103448276
1552758645,0.2413793103448276
1552758655,0.2413793103448276
1552758665,0.2413793103448276
1552758675,0.2413793103448276
1552758685,0.12280701754385964
1552758695,0.08088235294117647
1552758705,0.059113300492610835
1552758715,0.05429864253393665
1552758725,0.04597701149425287
1552758735,0.04195804195804196
1552758745,0.044642857142857144
1552758755,0.04143646408839779
1552758765,0.04199475065616798
1552758775,0.039603960396039604
1552758785,0.03855421686746988
1552758795,0.0367816091954023
1552758805,0.03780718336483932
1552758815,0.044850498338870434
1552758825,0.045234248788368334
1552758835,0.046801872074883
1552758845,0.06043956043956044
1552758855,0.06942590120160214
1552758865,0.06942590120160214
1552758875,0.06942590120160214
1552758885,0.06942590120160214
1552758895,0.07901554404145078
1552758905,0.0821566110397946
1552758915,0.09529276693455797
1552758948,0.09496567505720824
1552758949,0.09496567505720824
1552758950,0.09496567505720824
