t,count
1552758605,2
1552758615,12
1552758625,22
1552758635,34
1552758645,44
1552758655,54
1552758665,64
1552758675,74
1552758685,85
1552758695,97
1552758705,110
1552758715,122
1552758725,134
1552758735,149
1552758745,161
1552758755,172
1552758765,182
1552758775,192
1552758785,202
1552758795,212
1552758805,224
1552758815,237
1552758825,248
1552758835,258
1552758845,271
1552758855,281
1552758865,291
1552758875,301
1552758885,311
1552758895,321
1552758905,331
1552758915,341
1552758948,343
1552758949,343
1552758950,343
