t,count
1552758615,99
1552758625,205
1552758635,251
1552758645,300
1552758655,334
1552758665,367
1552758675,402
1552758685,464
1552758695,493
1552758705,541
1552758715,562
1552758725,594
1552758735,613
1552758745,647
1552758755,685
1552758765,741
1552758775,764
1552758785,799
1552758795,842
1552758805,879
1552758815,953
1552758825,966
1552758835,1032
1552758845,1052
1552758855,1072
1552758865,1081
1552758875,1091
1552758885,1101
1552758895,1114
1552758905,1126
1552758915,1136
1552758948,1140
1552758949,1140
1552758950,1140
