t,value
1552758605,0.0
1552758615,0.0
1552758625,0.0
1552758635,0.0
1552758645,0.0
1552758655,0.0
1552758665,0.0
1552758675,0.0
1552758685,0.0
1552758695,0.0
1552758705,0.0
1552758715,0.0
1552758725,0.0
1552758735,0.0
1552758745,0.005449591280653951
1552758755,0.005141388174807198
1552758765,0.0048543689320388345
1552758775,0.004662004662004662
1552758785,0.004662004662004662
1552758795,0.004662004662004662
1552758805,0.004662004662004662
1552758815,0.004651162790697674
1552758825,0.004651162790697674
1552758835,0.004651162790697674
1552758845,0.004454342984409799
1552758855,0.004
1552758865,0.007518796992481203
1552758875,0.007476635514018692
1552758885,0.007476635514018692
1552758895,0.007462686567164179
1552758905,0.0074487895716946
1552758915,0.0074487895716946
1552758948,0.0074487895716946
1552758949,0.0074487895716946
1552758950,0.0074487895716946
