t,count
1552758605,8
1552758615,38
1552758625,72
1552758635,116
1552758645,128
1552758655,162
1552758665,188
1552758675,230
1552758685,259
1552758695,296
1552758705,317
1552758715,348
1552758725,359
1552758735,390
1552758745,490
1552758755,521
1552758765,552
1552758775,578
1552758785,588
1552758795,598
1552758805,608
1552758815,619
1552758825,629
1552758835,639
1552758845,667
1552758855,726
1552758865,765
1552758875,778
1552758885,788
1552758895,799
1552758905,809
1552758915,820
1552758948,823
1552758949,823
1552758950,823
