t,count
1552758615,10
1552758625,22
1552758635,34
1552758645,45
1552758655,55
1552758665,65
1552758675,75
1552758685,85
1552758695,95
1552758705,105
1552758715,115
1552758725,125
1552758735,135
1552758745,147
1552758755,158
1552758765,168
1552758775,179
1552758785,191
1552758795,205
1552758805,217
1552758815,227
1552758825,237
1552758835,247
1552758845,256
1552758855,267
1552758865,276
1552758875,286
1552758885,296
1552758895,306
1552758905,316
1552758915,327
1552758948,330
1552758949,330
1552758950,330
