t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848334,1,1.219884,0.000000,0.000000,0.000000,events/second
1554848344,10,0.930104,1.000000,1.000000,1.000000,events/second
1554848354,20,0.963883,0.985287,0.996749,0.998898,events/second
1554848364,35,1.138515,1.066223,1.013329,1.004444,events/second
1554848374,53,1.300991,1.180150,1.039174,1.013241,events/second
1554848384,78,1.535916,1.367419,1.083787,1.028564,events/second
1554848394,109,1.792756,1.637877,1.150078,1.051474,events/second
1554848404,146,2.062941,1.957647,1.233811,1.080755,events/second
1554848414,185,2.288703,2.225769,1.314690,1.109699,events/second
1554848424,235,2.589900,2.684925,1.442174,1.154908,events/second
1554848434,290,2.878944,3.088305,1.568731,1.200719,events/second
1554848444,349,3.151081,3.569843,1.720726,1.255977,events/second
1554848454,411,3.404698,3.942916,1.861017,1.308397,events/second
1554848464,474,3.625771,4.242725,1.993403,1.359129,events/second
1554848474,534,3.793420,4.541924,2.131257,1.412613,events/second
1554848484,594,3.941122,4.745938,2.254620,1.462175,events/second
1554848494,656,4.081342,5.001146,2.390577,1.516742,events/second
1554848504,714,4.179010,5.075811,2.492434,1.560747,events/second
1554848514,775,4.288479,5.245837,2.613873,1.611996,events/second
1554848524,831,4.356524,5.316199,2.715076,1.657170,events/second
