t,value
1553046720,0.48731884057971014
1553046730,0.4943527367506516
1553046740,0.49628783552255856
1553046750,0.4968098681412165
1553046760,0.4977973568281938
1553046770,0.4981695297099409
1553046780,0.49843411226210554
1553046790,0.4983164983164983
1553046800,0.49850523168908817
1553046810,0.4986559139784946
1553046820,0.4987789987789988
1553046830,0.4988814317673378
1553046840,0.49896800825593396
1553046850,0.4989224137931034
1553046860,0.4988829311885612
1553046870,0.4989530988274707
1553046880,0.49901497241922776
1553046890,0.49906994047619047
1553046900,0.49911909795630727
1553046910,0.49916331994645247
1553046920,0.49920331421287445
1553046995,0.49125874125874125
1553047005,0.49573378839590443
1553047015,0.4971783295711061
1553047025,0.4978920741989882
1553047035,0.49831763122476447
1553047045,0.49860022396416576
1553047055,0.49856184084372
1553047065,0.4985331098072087
1553047075,0.4983246463142219
1553047085,0.49815807099799064
1553047095,0.497869750456482
1553047105,0.4974902398215282
1553047115,0.4972979927946474
1553047125,0.4970138557095079
1553047135,0.4971020954079358
1553047145,0.4971792728792311
1553047155,0.4972473456547385
1553047165,0.4974006683995544
1553047175,0.4974498768906085
1553047185,0.4976612094888072
1553047195,0.49769328666878776
1553047205,0.49779836015791074
1553047215,0.49789427824571597
1553047225,0.4979475405273777
1553047235,0.49799625968474487
1553047315,0.4913194444444444
1553047325,0.49489795918367346
1553047335,0.4971846846846847
1553047345,0.4978956228956229
1553047355,0.49831989247311825
1553047365,0.4980425055928412
1553047375,0.49688697318007663
1553047385,0.49685929648241206
1553047395,0.4971173516830947
1553047405,0.49748995983935745
1553047415,0.4975669099756691
1553047425,0.49784032325484184
1553047435,0.4974279835390947
1553047445,0.4976721976841351
1553047455,0.4976049905313579
