t,value
1553046720,0.0
1553046730,0.0
1553046740,0.0
1553046750,8.496176720475786E-4
1553046760,0.0013540961408259986
1553046770,0.0011254924029262803
1553046780,0.001203659123736158
1553046790,0.0027345393352965924
1553046800,0.0033619723571161747
1553046810,0.003359086328518643
1553046820,0.00320415013732072
1553046830,0.0030752026838132512
1553046840,0.002837245292752128
1553046850,0.0026334689968877186
1553046860,0.002457002457002457
1553046870,0.0024073686414067407
1553046880,0.0024620839078195785
1553046890,0.002510693695369165
1553046900,0.0027303153073806588
1553046910,0.002676928224861971
1553046920,0.0025489883702405607
1553046995,0.0
1553047005,0.0
1553047015,0.0
1553047025,8.424599831508003E-4
1553047035,0.0013449899125756557
1553047045,0.001119194180190263
1553047055,0.0011978917105893627
1553047065,0.003770423125261835
1553047075,0.003721622627465575
1553047085,0.0035152326749246735
1553047095,0.0031944021904472164
1553047105,0.0030666294954000556
1553047115,0.0030872137895549268
1553047125,0.002866013852400287
1553047135,0.0030086917762424783
1553047145,0.0028201378734071443
1553047155,0.0029486927462158445
1553047165,0.003341377390012994
1553047175,0.0031651134165640933
1553047185,0.0030065141139134794
1553047195,0.002942579926833148
1553047205,0.002884469409442842
1553047215,0.003049223174096123
1553047225,0.0029915124530402117
1553047235,0.003272338720448778
1553047315,0.0
1553047325,0.0
1553047335,0.0
1553047345,8.410428931875525E-4
1553047355,0.001343183344526528
1553047365,0.0011179429849077697
1553047375,0.0011967448539971278
1553047385,0.0025115110925073253
1553047395,0.0029750836742283376
1553047405,0.0031783205085312814
1553047415,0.0036485253876558225
1553047425,0.003622178879910839
1553047435,0.0035998971457958345
1553047445,0.0033420864168059203
1553047455,0.00311873468478503
