t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552649719,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649729,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649739,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649749,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649759,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649769,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649779,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552649789,251,0.583456,0.200410,0.105207,0.048371,0.197125,0.226380,0.277969,0.301059,0.323716,0.583456,3.159278,1.902943,0.393379,0.131856,calls/second,milliseconds
1552649799,532,0.583456,0.175940,0.085625,0.046232,0.171486,0.203310,0.258166,0.282241,0.301059,0.583456,5.945498,5.981602,1.314633,0.445291,calls/second,milliseconds
1552649809,804,2.031688,0.170290,0.078621,0.130293,0.154944,0.184433,0.241263,0.277969,0.302753,2.031688,8.085005,9.469931,2.212459,0.757498,calls/second,milliseconds
1552649819,1042,2.031688,0.161287,0.067178,0.119615,0.147687,0.177144,0.230663,0.264838,0.292246,2.031688,9.520444,11.675621,2.923052,1.013167,calls/second,milliseconds
1552649829,1300,1.725440,0.150779,0.067178,0.083094,0.142426,0.166448,0.213374,0.247266,0.274235,1.588620,10.881987,13.826053,3.667037,1.284904,calls/second,milliseconds
1552649839,1573,18.669095,0.168364,0.067178,0.642854,0.137416,0.162422,0.207831,0.233381,0.254763,18.669095,12.152612,15.888149,4.438922,1.571298,calls/second,milliseconds
1552649849,1857,2.002166,0.143230,0.067178,0.086266,0.135365,0.157618,0.197274,0.216503,0.247266,2.002166,13.317221,17.648387,5.188752,1.855630,calls/second,milliseconds
1552649859,2107,2.002166,0.143612,0.067178,0.105005,0.134393,0.156682,0.193327,0.213542,0.234021,2.002166,14.098604,18.899178,5.867064,2.121235,calls/second,milliseconds
1552649869,2367,2.002166,0.140287,0.067178,0.116035,0.130066,0.152576,0.187728,0.207831,0.216503,2.002166,14.845848,20.198447,6.570129,2.399496,calls/second,milliseconds
1552649879,2636,2.002166,0.137456,0.067178,0.109720,0.127868,0.149708,0.181574,0.206213,0.215942,1.964365,15.557190,21.087165,7.204412,2.659232,calls/second,milliseconds
1552649889,2900,1.964365,0.133572,0.067178,0.088084,0.126426,0.146918,0.176808,0.195946,0.214075,1.964365,16.161690,21.684021,7.787657,2.906070,calls/second,milliseconds
1552649899,3145,1.964365,0.132627,0.066993,0.083516,0.126634,0.145035,0.176656,0.199046,0.211000,1.964365,16.602066,22.184782,8.354212,3.151191,calls/second,milliseconds
1552649909,3411,1.996875,0.133604,0.064493,0.108797,0.124261,0.143309,0.174263,0.193934,0.210613,1.996875,17.103359,22.767931,8.932600,3.403649,calls/second,milliseconds
1552649919,3688,2.227306,0.134060,0.064493,0.130023,0.123136,0.142826,0.173029,0.193807,0.220037,2.227306,17.609057,23.617844,9.567567,3.678747,calls/second,milliseconds
1552649929,3814,2.227306,0.133711,0.065787,0.125042,0.123318,0.142505,0.172135,0.190763,0.214018,2.227306,17.381022,22.578887,9.815493,3.827894,calls/second,milliseconds
1552649939,3998,2.227306,0.132707,0.064350,0.117933,0.124366,0.143020,0.169687,0.186484,0.210613,2.227306,17.425454,21.937352,10.096926,3.988910,calls/second,milliseconds
1552649949,4230,2.227306,0.131115,0.064350,0.109628,0.123105,0.142716,0.171828,0.190964,0.218063,2.227306,17.666411,21.812630,10.455191,4.176968,calls/second,milliseconds
1552649959,4461,1.996875,0.127364,0.065787,0.080587,0.121421,0.142055,0.169521,0.186600,0.210232,1.814426,17.884663,21.565710,10.777314,4.355051,calls/second,milliseconds
1552649969,4635,1.996875,0.128910,0.065787,0.077443,0.123260,0.144169,0.174804,0.203734,0.233284,1.814426,17.865750,21.766090,11.179797,4.562006,calls/second,milliseconds
1552649979,4890,1.996875,0.130231,0.066173,0.072557,0.124131,0.144138,0.185528,0.210232,0.238504,1.814426,18.149143,21.912641,11.552365,4.760377,calls/second,milliseconds
1552649989,5060,1.996875,0.130569,0.069101,0.069420,0.124131,0.144382,0.191363,0.214118,0.238504,1.814426,18.107994,21.571043,11.819395,4.925445,calls/second,milliseconds
