t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552649789,13,1.506899,1.400000,1.400000,1.400000,events/second
1552649799,24,1.286806,1.397443,1.399891,1.399988,events/second
1552649809,34,1.187897,1.321716,1.383530,1.394466,events/second
1552649819,45,1.165135,1.288317,1.374262,1.391215,events/second
1552649829,57,1.171814,1.260047,1.365298,1.388001,events/second
1552649839,69,1.177144,1.234837,1.356573,1.384815,events/second
1552649849,82,1.194939,1.228210,1.351385,1.382767,events/second
1552649859,94,1.195532,1.237314,1.349619,1.381843,events/second
1552649869,105,1.184867,1.229028,1.344604,1.379822,events/second
1552649879,116,1.176246,1.208581,1.336558,1.376727,events/second
1552649889,127,1.169254,1.191272,1.328775,1.373666,events/second
1552649899,140,1.180299,1.208603,1.327859,1.372855,events/second
1552649909,150,1.166276,1.191291,1.320362,1.369837,events/second
1552649919,163,1.175898,1.177916,1.313165,1.366859,events/second
1552649929,174,1.170812,1.180028,1.309400,1.365009,events/second
1552649939,186,1.172657,1.196528,1.309010,1.364281,events/second
1552649949,197,1.168331,1.182348,1.302185,1.361364,events/second
1552649959,209,1.170137,1.170346,1.295584,1.358479,events/second
1552649969,222,1.177002,1.190889,1.295756,1.357836,events/second
1552649979,234,1.178164,1.176297,1.289311,1.354984,events/second
1552649989,246,1.179210,1.210639,1.292940,1.355481,events/second
1552649999,259,1.184706,1.226276,1.293253,1.354877,events/second
1552650009,272,1.189762,1.223520,1.290251,1.353172,events/second
1552650019,284,1.190218,1.234622,1.290543,1.352582,events/second
1552650029,294,1.182522,1.198603,1.281018,1.348686,events/second
1552650039,306,1.183155,1.200096,1.278417,1.347049,events/second
1552650049,317,1.180135,1.169378,1.269289,1.343214,events/second
1552650059,328,1.177155,1.174079,1.267017,1.341632,events/second
1552650069,342,1.184770,1.179337,1.264875,1.340073,events/second
1552650079,355,1.188806,1.211934,1.269250,1.340729,events/second
1552650089,371,1.201984,1.240806,1.273537,1.341384,events/second
1552650099,384,1.205191,1.295949,1.284239,1.344242,events/second
1552650109,397,1.208100,1.265228,1.278172,1.341540,events/second
1552650119,410,1.210807,1.299352,1.285363,1.343281,events/second
1552650129,422,1.210486,1.269387,1.279313,1.340596,events/second
1552650139,435,1.212726,1.258735,1.276713,1.339043,events/second
1552650149,446,1.209937,1.264430,1.277449,1.338608,events/second
1552650159,456,1.204083,1.223835,1.268353,1.334867,events/second
1552650169,467,1.201577,1.205464,1.262861,1.332275,events/second
1552650179,478,1.199143,1.188634,1.257495,1.329705,events/second
1552650189,495,1.211411,1.206370,1.258915,1.329380,events/second
1552650199,508,1.213519,1.265521,1.270043,1.332364,events/second
1552650209,520,1.213217,1.271453,1.271052,1.332009,events/second
1552650219,535,1.219710,1.276475,1.272029,1.331659,events/second
1552650229,550,1.225993,1.279447,1.272918,1.331306,events/second
1552650239,566,1.234149,1.359362,1.290198,1.336485,events/second
1552650249,582,1.241941,1.397583,1.300409,1.339403,events/second
1552650259,596,1.245252,1.412666,1.306925,1.341174,events/second
1552650269,612,1.252510,1.427991,1.313337,1.342938,events/second
1552650279,630,1.263505,1.485102,1.329292,1.347989,events/second
1552650289,646,1.270120,1.502741,1.338167,1.350773,events/second
1552650299,666,1.284194,1.532384,1.350002,1.354629,events/second
1552650309,686,1.297731,1.620163,1.374617,1.362868,events/second
1552650319,706,1.310764,1.679753,1.395174,1.369914,events/second
1552650329,726,1.323327,1.730196,1.415057,1.376883,events/second
1552650339,745,1.333656,1.756903,1.430983,1.382666,events/second
1552650349,766,1.347130,1.808935,1.452888,1.390589,events/second
1552650359,786,1.358415,1.839546,1.470879,1.397329,events/second
1552650369,806,1.369276,1.865457,1.488281,1.403995,events/second
1552650379,824,1.376508,1.887390,1.505112,1.410586,events/second
1552650389,844,1.386747,1.876532,1.514888,1.414901,events/second
1552650399,864,1.396670,1.896765,1.530847,1.421373,events/second
1552650409,882,1.403054,1.881910,1.539671,1.425556,events/second
1552650419,902,1.412421,1.901317,1.554817,1.431910,events/second
1552650429,922,1.421491,1.917745,1.569466,1.438193,events/second
1552650439,942,1.430265,1.931652,1.583635,1.444407,events/second
1552650449,962,1.438791,1.943423,1.597340,1.450552,events/second
1552650459,980,1.444113,1.953387,1.610596,1.456630,events/second
1552650469,1000,1.452187,1.932397,1.616914,1.460436,events/second
1552650479,1019,1.458595,1.912071,1.622917,1.464188,events/second
1552650489,1039,1.466206,1.941561,1.638585,1.471217,events/second
