t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760254,8,1.312809,1.200000,1.200000,1.200000,events/second
1552760264,25,1.560937,1.262686,1.213168,1.204426,events/second
1552760274,42,1.615463,1.359886,1.235658,1.212109,events/second
1552760284,63,1.750309,1.443443,1.257465,1.219713,events/second
1552760294,85,1.848310,1.590292,1.294922,1.232754,events/second
1552760304,113,2.016781,1.746579,1.337762,1.247868,events/second
1552760314,139,2.106683,1.894864,1.382503,1.263923,events/second
1552760324,165,2.171604,1.987124,1.419112,1.277578,events/second
1552760334,191,2.220124,2.098482,1.461186,1.293304,events/second
1552760344,219,2.281656,2.190186,1.501772,1.308845,events/second
1552760354,246,2.321290,2.267813,1.541027,1.324213,events/second
1552760364,274,2.362283,2.333522,1.578996,1.339412,events/second
1552760374,300,2.381244,2.418569,1.622221,1.356647,events/second
1552760384,328,2.411990,2.462413,1.657583,1.371493,events/second
1552760394,355,2.431954,2.498248,1.691730,1.386170,events/second
1552760404,385,2.467971,2.560563,1.731369,1.402900,events/second
1552760414,412,2.482301,2.581330,1.763097,1.417230,events/second
1552760424,438,2.488555,2.566927,1.787174,1.429185,events/second
1552760434,464,2.494923,2.586717,1.817072,1.443224,events/second
1552760444,490,2.500329,2.604747,1.846046,1.457113,events/second
