t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848315,151,18.489416,13.200000,13.200000,13.200000,events/second
1554848325,325,17.841046,14.556093,13.493962,13.299324,events/second
1554848335,456,16.196535,14.258354,13.464764,13.291609,events/second
1554848345,601,15.752211,14.600552,13.558943,13.324988,events/second
1554848355,770,15.967242,14.720707,13.613946,13.345842,events/second
1554848365,890,15.278488,14.435442,13.590294,13.340888,events/second
1554848375,1007,14.770795,14.091612,13.542065,13.327247,events/second
1554848385,1165,14.903427,14.058352,13.551013,13.332526,events/second
1554848395,1310,14.859877,14.216994,13.604362,13.353081,events/second
1554848405,1499,15.268365,14.496463,13.680524,13.381325,events/second
1554848415,1645,15.206225,14.865459,13.788694,13.421236,events/second
1554848425,1833,15.512926,15.236639,13.901076,13.463051,events/second
1554848435,2026,15.807830,16.107338,14.127960,13.544201,events/second
1554848445,2155,15.594345,16.242451,14.219412,13.581346,events/second
1554848455,2335,15.758436,15.888578,14.203941,13.582832,events/second
1554848465,2483,15.700511,15.681177,14.219138,13.595057,events/second
1554848475,2619,15.569322,15.555499,14.241213,13.609448,events/second
1554848485,2768,15.536325,15.561682,14.283110,13.630409,events/second
1554848495,2946,15.657673,15.492075,14.307323,13.645622,events/second
1554848505,3134,15.814261,16.166206,14.487940,13.713687,events/second
1554848515,3231,15.522320,15.586116,14.422030,13.700193,events/second
