t,count
1554824083,0
1554824093,2
1554824103,19
1554824113,48
1554824123,147
1554824133,270
1554824143,336
1554824153,438
1554824163,480
1554824173,566
1554824183,684
1554824193,782
1554824203,925
1554824213,1066
1554824223,1150
1554824233,1215
1554824243,1235
1554824253,1235
1554824263,1235
1554824273,1305
1554824283,1343
1554824293,1385
1554824303,1414
1554824313,1436
1554824323,1515
1554824333,1545
1554824343,1654
1554824353,1693
1554824363,1725
1554824373,1755
1554824383,1811
1554824393,1852
1554824403,1898
1554824413,1937
1554824423,2061
