t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841175,1,1.649164,0.000000,0.000000,0.000000,events/second
1554841185,10,0.943787,1.000000,1.000000,1.000000,events/second
1554841195,19,0.921049,0.985287,0.996749,0.998898,events/second
1554841205,41,1.340616,1.144900,1.029803,1.009978,events/second
1554841215,80,1.970469,1.536515,1.117315,1.039699,events/second
1554841225,119,2.352275,1.882723,1.205210,1.070193,events/second
1554841235,160,2.640893,2.221198,1.300030,1.103662,events/second
1554841245,202,2.861873,2.540971,1.398408,1.138983,events/second
1554841255,246,3.052480,2.796941,1.490310,1.172813,events/second
1554841265,292,3.223534,3.088456,1.595509,1.211784,events/second
1554841275,346,3.440008,3.474024,1.726792,1.260272,events/second
1554841285,400,3.616970,3.740271,1.840712,1.303810,events/second
1554841295,464,3.848177,4.148588,1.990183,1.360121,events/second
1554841305,524,4.012941,4.402110,2.115084,1.409180,events/second
1554841315,585,4.161193,4.707544,2.255505,1.464321,events/second
1554841325,645,4.283493,4.891247,2.375013,1.513336,events/second
1554841335,705,4.390311,5.062740,2.493909,1.562918,events/second
1554841345,768,4.502271,5.253321,2.618715,1.615264,events/second
1554841355,836,4.629211,5.474773,2.752488,1.671445,events/second
1554841365,902,4.732977,5.663507,2.881930,1.727012,events/second
1554841375,971,4.840793,5.837980,3.010380,1.783067,events/second
1554841385,1040,4.938801,6.032362,3.144481,1.841820,events/second
1554841395,1116,5.059462,6.243598,3.284048,1.903242,events/second
1554841405,1180,5.117295,6.266330,3.386146,1.952923,events/second
1554841415,1252,5.204099,6.409666,3.511179,2.010901,events/second
1554841425,1326,5.291609,6.546987,3.635419,2.069347,events/second
1554841435,1394,5.349419,6.613976,3.745614,2.123816,events/second
1554841445,1473,5.443940,6.801167,3.878751,2.186560,events/second
1554841455,1554,5.538586,7.001201,4.017167,2.251905,events/second
1554841465,1631,5.612758,7.093127,4.134627,2.310999,events/second
1554841475,1715,5.705547,7.295035,4.274517,2.378286,events/second
1554841485,1798,5.789237,7.478101,4.412963,2.445920,events/second
1554841495,1884,5.876900,7.651612,4.550285,2.513926,events/second
1554841505,1966,5.947028,7.721087,4.666685,2.575653,events/second
1554841515,2052,6.025044,7.825312,4.789078,2.640010,events/second
1554841525,2129,6.072770,7.836139,4.891039,2.698127,events/second
1554841535,2226,6.173430,8.078777,5.038970,2.772193,events/second
1554841545,2315,6.247012,8.233636,5.172024,2.842103,events/second
