t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841175,4,6.821983,0.000000,0.000000,0.000000,events/second
1554841185,60,5.673958,5.247973,5.209917,5.203324,events/second
1554841195,125,6.065744,5.422273,5.248823,5.216535,events/second
1554841205,190,6.216910,5.584528,5.289705,5.230701,events/second
1554841215,253,6.234395,5.707160,5.325996,5.243609,events/second
1554841225,322,6.367649,5.873653,5.374265,5.260800,events/second
1554841235,405,6.687101,6.250616,5.470373,5.294404,events/second
1554841245,484,6.859216,6.494238,5.549616,5.323149,events/second
1554841255,549,6.814037,6.507917,5.583942,5.337245,events/second
1554841265,611,6.746716,6.444655,5.600833,5.345670,events/second
1554841275,676,6.722361,6.449955,5.630175,5.358410,events/second
1554841285,740,6.692680,6.455720,5.658609,5.371015,events/second
1554841295,802,6.652546,6.400471,5.673052,5.379067,events/second
1554841305,866,6.633152,6.380572,5.693415,5.389221,events/second
1554841315,932,6.630450,6.442405,5.729584,5.404797,events/second
1554841325,994,6.602159,6.387921,5.741646,5.412470,events/second
1554841335,1060,6.601899,6.435192,5.773037,5.426694,events/second
1554841345,1125,6.595945,6.424675,5.793373,5.437424,events/second
1554841355,1183,6.551429,6.355644,5.799983,5.443621,events/second
1554841365,1238,6.496762,6.222369,5.790066,5.444235,events/second
1554841375,1298,6.471693,6.157528,5.790392,5.448166,events/second
1554841385,1358,6.449583,6.158934,5.803602,5.456449,events/second
1554841395,1416,6.420151,6.087840,5.800178,5.459137,events/second
1554841405,1475,6.397208,6.053249,5.803205,5.463981,events/second
1554841415,1535,6.380985,6.041239,5.809493,5.469885,events/second
1554841425,1590,6.345680,5.954952,5.799210,5.470203,events/second
1554841435,1645,6.313136,5.881912,5.789264,5.470517,events/second
1554841445,1700,6.283384,5.820085,5.779644,5.470827,events/second
1554841455,1759,6.269698,5.814445,5.780202,5.474452,events/second
1554841465,1823,6.273946,5.900502,5.800357,5.484661,events/second
1554841475,1879,6.251592,5.850534,5.793625,5.485917,events/second
1554841485,1939,6.243659,5.869644,5.800227,5.491579,events/second
1554841495,1996,6.226683,5.841683,5.796859,5.493872,events/second
1554841505,2055,6.216646,5.846160,5.800049,5.498338,events/second
1554841515,2114,6.207471,5.852508,5.803244,5.502767,events/second
1554841525,2174,6.201505,5.871315,5.809531,5.508243,events/second
1554841535,2234,6.195981,5.887235,5.815611,5.513659,events/second
1554841545,2293,6.188000,5.900711,5.821492,5.519014,events/second
