t,count
1554841195,9
1554841205,19
1554841215,28
1554841225,38
1554841235,47
1554841245,57
1554841255,66
1554841265,76
1554841275,86
1554841285,95
1554841295,105
1554841305,115
1554841315,125
1554841325,134
1554841335,144
1554841345,154
1554841355,163
1554841365,173
1554841375,183
1554841385,192
1554841395,202
1554841405,212
1554841415,221
1554841425,231
1554841435,241
1554841445,251
1554841455,260
1554841465,270
1554841475,280
1554841485,289
1554841495,299
1554841505,308
1554841515,318
1554841525,328
1554841535,338
1554841545,348
