t,value
1552758641,NaN
1552758651,NaN
1552758661,NaN
1552758671,NaN
1552758681,NaN
1552758691,NaN
1552758701,NaN
1552758711,NaN
1552758721,NaN
1552758731,0.5
1552758741,0.25
1552758751,0.08333333333333333
1552758761,0.07692307692307693
1552758771,0.0625
1552758781,0.0625
1552758791,0.0625
1552758801,0.0625
1552758811,0.0625
1552758821,0.0625
1552758831,0.0625
1552758841,0.0625
1552758851,0.0625
1552758861,0.058823529411764705
1552758871,0.05555555555555555
1552758881,0.05555555555555555
1552758891,0.05263157894736842
