t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552758601,3,0.807282,0.000000,0.000000,0.000000,events/second
1552758611,3,0.218233,0.552027,0.590083,0.596676,events/second
1552758621,7,0.295342,0.467280,0.570738,0.590083,events/second
1552758631,40,1.185719,0.754390,0.627675,0.609004,events/second
1552758641,78,1.784942,1.236659,0.734928,0.645366,events/second
1552758651,108,2.011294,1.552781,0.818993,0.674695,events/second
1552758661,147,2.307833,1.838920,0.903718,0.704821,events/second
1552758671,188,2.550065,2.201389,1.011783,0.743441,events/second
1552758681,226,2.700518,2.462796,1.106498,0.778323,events/second
1552758691,267,2.849851,2.697506,1.201303,0.813915,events/second
1552758701,306,2.951043,2.928166,1.299612,0.851330,events/second
1552758711,348,3.059123,3.048575,1.378388,0.882816,events/second
1552758721,391,3.161154,3.225340,1.470892,0.919470,events/second
1552758731,437,3.268635,3.435097,1.573421,0.960132,events/second
1552758741,485,3.375432,3.659347,1.682452,1.003663,events/second
1552758751,534,3.474590,3.819745,1.781407,1.044509,events/second
1552758761,581,3.549458,3.986223,1.883674,1.087114,events/second
1552758771,628,3.615689,4.111153,1.979282,1.128140,events/second
1552758781,673,3.663829,4.187479,2.065254,1.166509,events/second
1552758791,724,3.737028,4.284069,2.155019,1.206670,events/second
1552758801,769,3.775335,4.379265,2.245037,1.247483,events/second
1552758811,814,3.809131,4.335753,2.305823,1.278999,events/second
1552758821,860,3.844292,4.405745,2.387537,1.317898,events/second
1552758831,897,3.838392,4.342177,2.440345,1.347528,events/second
1552758841,943,3.869417,4.308195,2.494892,1.377957,events/second
1552758851,964,3.799320,4.221228,2.537296,1.404677,events/second
1552758861,976,3.701342,3.573192,2.454114,1.389156,events/second
1552758871,1022,3.734203,3.689245,2.514820,1.421341,events/second
1552758881,1063,3.747005,3.750386,2.566707,1.450930,events/second
1552758891,1099,3.741964,3.723463,2.600418,1.474658,events/second
