t,count
1554848332,3
1554848342,8
1554848352,13
1554848362,19
1554848372,25
1554848382,30
1554848392,36
1554848402,42
1554848412,47
1554848422,54
1554848432,59
1554848442,65
1554848452,73
1554848462,78
1554848472,85
1554848482,90
1554848492,95
1554848502,100
1554848512,105
1554848522,113
