t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552413135,290,0.805887,0.166069,0.087989,0.057001,0.155311,0.186473,0.258847,0.292955,0.297909,0.805887,9.894578,3.108519,0.665162,0.224267,calls/second,milliseconds
1552413339,306,0.325006,0.177585,0.106709,0.043856,0.170615,0.205018,0.265589,0.287995,0.298739,0.325006,10.466053,3.354625,0.722822,0.244004,calls/second,milliseconds
1552413369,906,0.348668,0.129417,0.064391,0.041642,0.114377,0.142442,0.217526,0.256588,0.280576,0.348668,15.299820,9.904070,2.557288,0.891682,calls/second,milliseconds
1552413780,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552413810,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552413840,330,0.886647,0.150254,0.080148,0.059606,0.142384,0.164707,0.207689,0.244603,0.395934,0.886647,3.683521,2.190783,0.452882,0.151800,calls/second,milliseconds
1552413870,1766,1.937059,0.120039,0.058579,0.065678,0.113009,0.129160,0.165652,0.186085,0.229934,0.507268,14.768931,19.919463,4.892253,1.690253,calls/second,milliseconds
1552413900,3158,0.507268,0.116370,0.053748,0.031081,0.111803,0.126476,0.152726,0.175515,0.229135,0.488976,21.110697,30.728104,8.926871,3.184670,calls/second,milliseconds
1552413930,4473,1.737888,0.118955,0.053748,0.067788,0.113661,0.127038,0.154131,0.172256,0.184510,1.737888,24.909877,35.863124,12.252953,4.519247,calls/second,milliseconds
1552413960,5802,2.588067,0.128816,0.053748,0.161281,0.111626,0.128037,0.157800,0.186007,0.442514,2.588067,27.685265,39.148805,15.278114,5.814042,calls/second,milliseconds
1552413990,6990,2.208366,0.109670,0.056676,0.089728,0.101858,0.115698,0.148173,0.163386,0.251685,1.920475,29.177461,39.728177,17.698210,6.958567,calls/second,milliseconds
1552414020,8136,2.208366,0.107685,0.051626,0.117314,0.095772,0.110825,0.139028,0.160091,0.251685,1.870866,30.179945,39.253294,19.662894,7.986538,calls/second,milliseconds
1552414050,9218,1.870866,0.104641,0.050989,0.099475,0.093595,0.107452,0.131681,0.155198,0.413110,1.534247,30.770987,38.041137,21.228532,8.908374,calls/second,milliseconds
1552414080,10260,2.711458,0.110466,0.048792,0.126357,0.094476,0.109260,0.141497,0.341833,0.603082,2.711458,31.130571,36.702069,22.501733,9.750730,calls/second,milliseconds
1552414110,11239,1.422948,0.113222,0.048792,0.097555,0.097366,0.113575,0.147247,0.368689,0.603082,1.422948,31.255874,35.387592,23.535458,10.524926,calls/second,milliseconds
1552414140,12127,1.396782,0.126785,0.050989,0.113625,0.101416,0.122013,0.296317,0.481286,0.686842,1.396782,31.076357,32.511492,24.170312,11.243615,calls/second,milliseconds
1552414192,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.921808,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.921478,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.921193,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.920908,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.920628,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.920364,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414359,12129,1.396782,0.126736,0.050989,0.113510,0.101550,0.122013,0.296317,0.481286,0.686842,1.396782,19.920063,0.904904,11.809274,8.857026,calls/second,milliseconds
1552414380,12130,1.396782,0.132417,0.050989,0.112173,0.103536,0.129514,0.251773,0.458320,0.686842,1.396782,19.267043,0.663105,11.050909,8.663475,calls/second,milliseconds
1552414410,12130,1.396782,0.132417,0.050989,0.112173,0.103536,0.129514,0.251773,0.458320,0.686842,1.396782,18.390852,0.402193,9.999276,8.379453,calls/second,milliseconds
1552414440,12130,1.396782,0.132417,0.050989,0.112173,0.103536,0.129514,0.251773,0.458320,0.686842,1.396782,17.590466,0.243943,9.047719,8.104742,calls/second,milliseconds
1552414470,12131,1.396782,0.140697,0.050989,0.103069,0.111994,0.177943,0.218379,0.421783,0.606224,1.396782,16.858748,0.161495,8.189912,7.840133,calls/second,milliseconds
1552414500,12132,1.396782,0.136960,0.050989,0.090133,0.124897,0.142826,0.218379,0.389217,0.546876,1.396782,16.185369,0.113943,7.413845,7.584210,calls/second,milliseconds
1552414701,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552414802,1199,0.658319,0.151784,0.084941,0.054731,0.134537,0.165418,0.268428,0.306730,0.331470,0.574482,40.388540,14.172860,3.191305,1.085549,calls/second,milliseconds
1552414832,2821,0.967338,0.125475,0.074771,0.051386,0.115298,0.130441,0.190066,0.262919,0.307250,0.967338,47.266654,29.355483,7.881340,2.768671,calls/second,milliseconds
1552415097,1063,0.604662,0.152221,0.074868,0.049354,0.134657,0.179101,0.244301,0.279252,0.300362,0.373084,35.832886,12.046863,2.684456,0.911499,calls/second,milliseconds
1552415127,2492,0.604662,0.119749,0.065734,0.039976,0.109429,0.126093,0.201486,0.240305,0.273548,0.564839,41.769151,26.122941,6.967574,2.444593,calls/second,milliseconds
1552432852,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552432862,385,0.361283,0.154668,0.084324,0.041256,0.149788,0.172398,0.227741,0.264855,0.317939,0.361283,19.604986,2.078845,0.429742,0.144044,calls/second,milliseconds
1552432872,937,0.361283,0.121837,0.069492,0.038277,0.105568,0.139526,0.198896,0.226469,0.247587,0.336354,31.609859,10.144359,2.205764,0.745773,calls/second,milliseconds
1552432882,1497,0.336354,0.111789,0.064498,0.031481,0.100636,0.119378,0.179142,0.207654,0.221697,0.317939,37.767012,17.216021,3.975960,1.358527,calls/second,milliseconds
1552432892,2053,0.336354,0.104715,0.059920,0.028738,0.095284,0.107730,0.165852,0.198407,0.212132,0.317939,41.359170,23.092672,5.665092,1.956766,calls/second,milliseconds
1552432902,2616,0.336354,0.100167,0.060277,0.026669,0.091958,0.102037,0.156163,0.192286,0.209204,0.317939,43.865838,28.097853,7.305404,2.550605,calls/second,milliseconds
1552432912,3175,0.336354,0.094899,0.058005,0.025089,0.088800,0.098408,0.142338,0.185106,0.206665,0.236207,45.592417,32.421645,8.911392,3.144487,calls/second,milliseconds
1552432922,3603,0.336354,0.090956,0.056122,0.022688,0.086526,0.094975,0.131863,0.167862,0.188015,0.236207,45.243534,34.485100,10.134268,3.621017,calls/second,milliseconds
1552432932,3960,0.336354,0.089654,0.056122,0.021996,0.085307,0.093501,0.127787,0.165085,0.186671,0.236207,44.178811,35.681003,11.191245,4.049417,calls/second,milliseconds
1552432942,4371,0.336354,0.087602,0.056122,0.020032,0.083625,0.091084,0.122080,0.147902,0.179140,0.236207,43.870109,36.841664,12.230399,4.477921,calls/second,milliseconds
1552432952,4902,0.236207,0.086367,0.050861,0.017817,0.083475,0.090513,0.117562,0.140547,0.165852,0.207654,44.712044,37.806873,13.232125,4.900577,calls/second,milliseconds
1552432962,5435,0.236207,0.084737,0.050861,0.016448,0.082523,0.089513,0.110550,0.134210,0.157631,0.207510,45.429912,40.123304,14.532565,5.430948,calls/second,milliseconds
1552432972,5740,0.218116,0.082456,0.045240,0.017353,0.081128,0.088669,0.107219,0.133863,0.149634,0.218116,44.279352,40.510599,15.466139,5.846842,calls/second,milliseconds
1552432982,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,44.752847,40.759671,16.326406,6.242294,calls/second,milliseconds
1552432992,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,41.762626,37.709650,16.499896,6.413531,calls/second,milliseconds
1552433002,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,39.146345,31.920529,15.958965,6.342664,calls/second,milliseconds
1552433012,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,36.838690,27.020145,15.435768,6.272580,calls/second,milliseconds
1552433022,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,34.787918,22.872059,14.929723,6.203271,calls/second,milliseconds
1552433032,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,32.953379,19.360780,14.440269,6.134727,calls/second,milliseconds
1552433042,6249,0.218116,0.080009,0.044158,0.016723,0.078189,0.086449,0.106051,0.126452,0.143461,0.218116,31.302644,16.388546,13.966861,6.066940,calls/second,milliseconds
