t,count
1552648604,9
1552648614,19
1552648624,28
1552648634,38
1552648644,48
1552648654,58
1552648664,68
1552648674,78
1552648684,88
1552648694,97
1552648704,107
1552648714,117
1552648724,127
1552648734,137
1552648744,147
1552648754,156
1552648764,166
1552648774,175
1552648784,185
1552648794,194
1552648804,204
1552648814,214
1552648824,224
1552648834,234
1552648844,244
1552648854,254
1552648864,264
1552648874,274
1552648884,284
1552648894,294
1552648904,304
1552648914,314
1552648924,324
1552648934,333
1552648944,343
1552648954,353
1552648964,363
1552648974,373
1552648984,383
1552648994,393
1552649004,403
1552649014,412
1552649024,422
1552649034,431
1552649044,440
1552649054,450
1552649064,459
1552649074,469
1552649084,479
1552649094,489
1552649104,499
1552649114,509
1552649124,519
1552649134,529
1552649144,539
1552649154,549
1552649164,559
1552649174,569
1552649184,579
1552649194,589
1552649204,599
1552649214,609
1552649224,619
1552649234,629
1552649244,639
1552649254,648
1552649264,658
1552649274,668
1552649284,678
1552649294,688
1552649304,698
1552649314,708
1552649324,718
1552649334,728
1552649344,738
1552649354,748
1552649364,758
1552649374,768
1552649384,778
1552649394,788
1552649404,798
1552649414,808
1552649424,818
1552649434,828
1552649444,838
1552649454,848
1552649464,858
1552649474,868
1552649484,878
1552649494,888
1552649504,898
1552649514,908
1552649524,918
1552649534,928
1552649544,938
1552649554,948
1552649564,958
1552649574,968
1552649584,978
