t,count
1552603111,1
1552603121,10
1552603131,19
1552603141,27
1552603151,36
1552603161,45
1552603171,53
1552603181,62
1552603191,72
1552603201,82
1552603211,92
1552603221,102
1552603231,111
1552603241,121
1552603251,131
1552603261,141
1552603271,151
1552603281,161
1552603291,171
1552603301,181
1552603311,191
1552603321,201
1552603331,211
1552603341,222
1552603351,230
1552603361,239
1552603371,250
1552603381,259
1552603391,269
1552603401,278
1552603411,289
1552603421,298
1552603431,308
1552603441,318
1552603451,328
1552603461,337
1552603471,347
