t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841169,2,3.409717,0.000000,0.000000,0.000000,events/second
1554841179,39,3.651736,3.631982,3.606611,3.602216,events/second
1554841189,76,3.661948,3.573337,3.593609,3.597809,events/second
1554841199,123,4.018857,3.767414,3.636028,3.612151,events/second
1554841209,158,3.893512,3.743640,3.637551,3.613057,events/second
1554841219,192,3.795321,3.636519,3.619573,3.607348,events/second
1554841229,248,4.093436,3.934113,3.684335,3.629348,events/second
1554841239,284,4.023970,3.877706,3.681352,3.628999,events/second
1554841249,320,3.971351,3.876654,3.688329,3.631972,events/second
1554841259,360,3.973827,3.868722,3.692154,3.633847,events/second
1554841269,390,3.877733,3.767988,3.678724,3.630094,events/second
1554841279,426,3.851923,3.731322,3.673056,3.628678,events/second
1554841289,440,3.648806,3.389412,3.601842,3.605160,events/second
1554841299,450,3.446272,3.037306,3.519794,3.577476,events/second
1554841309,469,3.336221,2.863348,3.466718,3.558943,events/second
1554841319,480,3.187664,2.592003,3.389101,3.531770,events/second
1554841329,490,3.051611,2.347601,3.310777,3.503795,events/second
1554841339,499,2.925173,2.110016,3.228464,3.473919,events/second
1554841349,508,2.813279,1.939608,3.155406,3.446583,events/second
1554841359,519,2.723309,1.795361,3.084743,3.419549,events/second
1554841369,528,2.632192,1.673259,3.016397,3.392814,events/second
1554841379,538,2.554920,1.569901,2.950292,3.366375,events/second
1554841389,546,2.475364,1.452986,2.879852,3.338023,events/second
1554841399,554,2.402611,1.354019,2.811721,3.309985,events/second
1554841409,564,2.344217,1.283680,2.749020,3.283353,events/second
1554841419,573,2.286712,1.240130,2.691680,3.258123,events/second
1554841429,582,2.233521,1.188553,2.632969,3.232069,events/second
1554841439,590,2.180491,1.130181,2.572932,3.205202,events/second
1554841449,599,2.134896,1.095484,2.518114,3.179734,events/second
1554841459,608,2.092327,1.066113,2.465093,3.154547,events/second
1554841469,616,2.049409,1.010547,2.407254,3.127428,events/second
1554841479,625,2.012442,1.008928,2.361119,3.103921,events/second
1554841489,634,1.977671,0.992845,2.313245,3.079571,events/second
1554841499,644,1.948098,0.977952,2.266886,3.055485,events/second
1554841509,653,1.917320,0.981337,2.225352,3.032772,events/second
1554841519,662,1.888318,0.953498,2.178624,3.008101,events/second
1554841529,670,1.857991,0.944646,2.136678,2.984804,events/second
