t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841169,2,3.469917,0.000000,0.000000,0.000000,events/second
1554841179,47,4.404788,3.847973,3.809917,3.803324,events/second
1554841189,101,4.868996,4.100950,3.865297,3.822069,events/second
1554841199,148,4.837362,4.238971,3.902497,3.835084,events/second
1554841209,197,4.855832,4.323821,3.931866,3.845740,events/second
1554841219,242,4.784685,4.350228,3.950465,3.852966,events/second
1554841229,290,4.787486,4.435267,3.981621,3.864539,events/second
1554841239,340,4.818151,4.521964,4.015008,3.877085,events/second
1554841249,385,4.778660,4.503240,4.027629,3.882863,events/second
1554841259,431,4.758110,4.534086,4.049700,3.891895,events/second
1554841269,469,4.663714,4.416276,4.041295,3.890855,events/second
1554841279,507,4.584770,4.336379,4.036635,3.890953,events/second
1554841289,542,4.495057,4.191349,4.015709,3.885522,events/second
1554841299,573,4.388609,4.020611,3.985552,3.876827,events/second
1554841309,592,4.211496,3.709131,3.920403,3.856083,events/second
1554841319,614,4.077840,3.462740,3.860751,3.836682,events/second
1554841329,636,3.961127,3.298311,3.812807,3.820801,events/second
1554841339,654,3.834032,3.024155,3.737066,3.795166,events/second
1554841349,680,3.766022,2.956483,3.699680,3.781948,events/second
1554841359,702,3.683753,2.853783,3.653711,3.765564,events/second
1554841369,728,3.629425,2.800110,3.615915,3.751583,events/second
1554841379,747,3.547622,2.709261,3.569550,3.734445,events/second
1554841389,766,3.472930,2.569672,3.511537,3.713070,events/second
1554841399,782,3.391566,2.436801,3.452176,3.690829,events/second
1554841409,799,3.321120,2.308337,3.391454,3.667726,events/second
1554841419,815,3.252616,2.214307,3.335974,3.645981,events/second
1554841429,835,3.204581,2.166694,3.288925,3.626691,events/second
1554841439,853,3.152596,2.110400,3.240112,3.606507,events/second
1554841449,870,3.100884,2.048035,3.189648,3.585444,events/second
1554841459,887,3.052352,1.977975,3.137479,3.563499,events/second
1554841469,905,3.011007,1.950653,3.093631,3.544013,events/second
1554841479,920,2.962415,1.911534,3.047915,3.523635,events/second
1554841489,937,2.922932,1.862429,3.000392,3.502373,events/second
1554841499,955,2.888965,1.867558,2.964290,3.484665,events/second
1554841509,972,2.854048,1.843752,2.922923,3.464954,events/second
1554841519,990,2.824005,1.822323,2.882858,3.445455,events/second
1554841529,1016,2.817574,1.942989,2.873640,3.436119,events/second
